symbol,direction,entry_time,session,profit_usd,is_win,RSI_M15,RSI_H1,RSI_H4,ADX,ATR,hour
XAUUSD,SELL,2026-03-26T13:00:00+00:00,OVERLAP_EU_US,5.0,1,42.44775279187929,38.19414765473654,40.70512805975815,30.19217152019541,35.63097128614264,13
XAUUSD,SELL,2026-03-26T16:00:00+00:00,US,48.76900000000023,1,44.36621042546616,41.83965994038391,42.21484652452202,28.472390296207482,36.340409225821915,16
NZDUSD,SELL,2026-03-25T16:00:00+00:00,US,5.000000000000004,1,44.713174454627094,45.134000953013924,44.9524095708622,8.05490254350849,0.0014059337164815792,16
USDCAD,BUY,2026-03-26T12:00:00+00:00,EUROPE,3.6060107120720772,1,72.14833085407567,73.85332647683222,78.85244665720238,25.470333509051006,0.001032386621555087,12
US100,SELL,2026-03-26T20:00:00+00:00,US,5.0,1,21.486809474357642,26.208750571830524,31.311711753595514,28.21093069806815,107.15077810305048,20
AUDUSD,SELL,2026-03-26T18:00:00+00:00,US,4.999999999999893,1,24.541246992207977,28.70323788102053,31.70176075916326,33.06067875233452,0.0015777792009174143,18
US100,SELL,2026-03-27T14:00:00+00:00,OVERLAP_EU_US,5.0,1,25.03890438067542,21.741533439536095,30.52401245958206,31.097413911101615,98.04945249393609,14
NZDUSD,SELL,2026-03-26T18:00:00+00:00,US,4.999999999999893,1,24.30480324252205,29.515552455222313,36.95111606464099,28.306166719799965,0.0011247180763058308,18
GBPUSD,SELL,2026-03-27T19:00:00+00:00,US,4.999999999999893,1,36.6945132486933,32.59693328941046,39.806276918503784,16.073119606579393,0.002025241377967426,19
NZDUSD,SELL,2026-03-30T02:00:00+00:00,ASIA,4.999999999999893,1,44.832927993893925,32.65167889230344,28.98722306067489,26.09950674380311,0.0010315506443651168,2
EURUSD,SELL,2026-03-27T12:00:00+00:00,EUROPE,4.999999999999893,1,29.724630853714917,32.40500096385766,39.23045391167243,16.934831104331238,0.0012458169483962613,12
GBPUSD,SELL,2026-03-30T13:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,39.874077981713825,31.680557399812027,35.14244347393554,15.505200325606449,0.001790175699049814,13
EURUSD,SELL,2026-03-30T19:00:00+00:00,US,-0.20744891360324758,0,45.19534453931676,30.32126213091898,32.65960531118889,28.236926935322348,0.0013809748980880333,19
USDCAD,BUY,2026-03-30T14:00:00+00:00,OVERLAP_EU_US,3.5843388214632568,1,74.78402607274157,73.26048830339138,83.13108135104123,34.85392074619787,0.0010555778311549468,14
GBPUSD,SELL,2026-03-31T00:00:00+00:00,ASIA,5.0000000000001155,1,37.21654059319457,23.428135275768565,28.785779248010424,30.062644661837993,0.0016371865612226717,0
US100,SELL,2026-03-27T20:00:00+00:00,US,-5.605900000000002,0,23.753391780757433,21.04130980786933,23.855232380713893,39.47990812505288,105.18903436716444,20
USDCHF,BUY,2026-03-31T10:00:00+00:00,EUROPE,-4.160616358391233,0,67.9754958386235,63.18261179137677,65.69522816642369,15.64014885930131,0.0008010176104068251,10
USDJPY,SELL,2026-04-01T02:00:00+00:00,ASIA,0.1953100389358595,1,49.728716693004536,34.55410750097978,32.50189323020318,40.16720035300546,0.23094773225458026,2
EURUSD,BUY,2026-03-31T20:00:00+00:00,US,4.999999999999893,1,67.3171314594766,74.58624720337569,60.40281707327798,35.33692156768517,0.0018433848000268625,20
GBPUSD,SELL,2026-03-31T15:00:00+00:00,OVERLAP_EU_US,-11.830000000000007,0,35.13357666806864,42.36007187971087,42.96738277997386,17.685523365595053,0.002552538392363044,15
USDCAD,BUY,2026-03-31T15:00:00+00:00,OVERLAP_EU_US,-7.826273949379674,0,66.76489928108073,67.63506309518044,84.57122086130859,32.92569420463112,0.0011653750443175292,15
AUDUSD,BUY,2026-04-01T10:00:00+00:00,EUROPE,-9.963301045789574,0,59.306446982298795,65.37093870846549,57.153000198756985,28.859398751606996,0.0017413833779966327,10
GBPUSD,BUY,2026-04-01T14:00:00+00:00,OVERLAP_EU_US,-16.131957862689724,0,58.24552041804736,65.63301241012968,58.413155330159974,27.418989493565828,0.002516194567210388,14
GBPUSD,SELL,2026-04-02T04:00:00+00:00,ASIA,4.999999999999893,1,23.37107259434349,37.070401204715395,44.69790997902694,27.652972101309103,0.0023879236524593297,4
US100,BUY,2026-04-01T05:00:00+00:00,ASIA,-3.300099999999984,0,65.18856900327131,71.28369725806526,58.733659854976835,42.115202222038235,105.56701866353596,5
EURUSD,BUY,2026-04-01T15:00:00+00:00,OVERLAP_EU_US,-29.022043136756714,0,64.2632836130063,76.15324227056621,66.91882273179047,57.274007465204235,0.0018535866270154911,15
AUDUSD,SELL,2026-04-02T04:00:00+00:00,ASIA,-2.64999999999993,0,27.530199202423077,36.4431724183132,45.114225904165714,27.22200887021783,0.0017113184919878947,4
USDJPY,BUY,2026-04-03T06:00:00+00:00,ASIA,0.03133028385234321,1,55.24680402369315,56.83179675684635,53.510114958078354,15.31007295698937,0.1490144114113053,6
GBPUSD,SELL,2026-04-03T13:00:00+00:00,OVERLAP_EU_US,-0.36999999999998145,0,31.02623328738868,39.33446140975465,46.05039349030277,13.303624621300328,0.0013637518589540288,13
USDCHF,BUY,2026-04-03T16:00:00+00:00,US,-6.98551594768606,0,71.44463582532691,64.96269279865153,58.089426381980715,25.122255916151865,0.0009219654153270482,16
US100,BUY,2026-04-03T01:00:00+00:00,ASIA,5.0,1,62.15207929157368,62.295758793840754,58.41953151675322,29.298993683761875,96.54102443151079,1
AUDUSD,BUY,2026-04-06T08:00:00+00:00,OVERLAP_ASIA_EU,-0.9520361002688382,0,77.39677422583514,70.49282959951609,57.609761231882594,25.88457361237332,0.0010490703008402043,8
USDCHF,SELL,2026-04-06T08:00:00+00:00,OVERLAP_ASIA_EU,-1.0435270864230906,0,21.456797759489138,35.08044439077694,46.5139768264096,26.421702710263844,0.0011481571551706505,8
USDJPY,BUY,2026-04-07T00:00:00+00:00,ASIA,0.8509307054590689,1,53.701434017361635,55.34975912876094,55.07560511605011,13.349982681085123,0.13781381243673038,0
USDJPY,BUY,2026-04-07T02:00:00+00:00,ASIA,0.03127228150054071,1,70.76419033562051,64.93717139192289,55.07560511605011,13.117876266551747,0.13962007296840712,2
USDJPY,BUY,2026-04-07T14:00:00+00:00,OVERLAP_EU_US,0.4251275382615538,1,62.902772052990876,57.62597593137732,57.70213126133765,10.028806284398618,0.14537043553456755,14
USDCAD,BUY,2026-04-03T01:00:00+00:00,ASIA,-2.254214949838372,0,52.17546480654734,54.18049305009201,57.89127476804601,15.938849131547165,0.0009516041479453462,1
US100,BUY,2026-04-06T16:00:00+00:00,US,5.1418704464849725,1,51.57869111425107,58.269726433273426,61.34759686567356,28.515153806475137,87.12681731376419,16
AUDUSD,BUY,2026-04-07T21:00:00+00:00,US,5.000000000000004,1,73.99801015501109,71.86156934863395,67.68760781662388,30.915572630112717,0.001414033356942837,21
US500,SELL,2026-03-18T16:00:00+00:00,US,-0.7851999999999952,0,35.16232957339304,36.34220920566188,45.1153838302448,40.020934316785834,17.902409964669115,16
USDCHF,BUY,2026-04-07T08:00:00+00:00,OVERLAP_ASIA_EU,-8.664287245715204,0,61.21973740339826,59.109728516816055,55.235866876986385,14.675420833935798,0.0008420876131389415,8
USDJPY,BUY,2026-04-07T17:00:00+00:00,US,-6.223531114509044,0,55.71258832175908,57.41340330223023,59.28543949963497,9.37544105254781,0.1468581803460094,17
EURUSD,BUY,2026-04-08T00:00:00+00:00,ASIA,4.999999999999893,1,90.69194352146367,88.19319633936082,77.24278114378777,37.064007115003044,0.0018922452263253284,0
GBPUSD,BUY,2026-04-08T00:00:00+00:00,ASIA,4.999999999999893,1,91.34723813812008,82.02668297398593,74.49052207398334,36.81997597346451,0.0025161955120465195,0
EURUSD,BUY,2026-04-08T06:00:00+00:00,ASIA,4.999999999999893,1,73.25953825676811,80.8926126962131,72.51428334317349,51.403585072019105,0.0019268469675467492,6
AUDUSD,BUY,2026-04-08T00:00:00+00:00,ASIA,4.999999999999893,1,92.32832454495508,86.17968416668867,80.86045767163971,39.52549313798885,0.0019805544042286547,0
GBPUSD,BUY,2026-04-08T12:00:00+00:00,EUROPE,5.0000000000001155,1,69.07300614429813,81.09370146955574,79.03239952373812,59.3809779352234,0.0025130398511107794,12
EURUSD,BUY,2026-04-08T12:00:00+00:00,EUROPE,4.999999999999893,1,60.78984254431382,75.73592024648181,75.57461293680538,56.1513051786055,0.001986640214560028,12
EURUSD,BUY,2026-04-09T19:00:00+00:00,US,4.999999999999893,1,50.907076548447826,60.82177046182014,70.78993611376741,31.01328607178252,0.001476585767677675,19
US100,BUY,2026-04-08T03:00:00+00:00,ASIA,5.0,1,81.66181428814461,77.19141242428151,74.42173034829864,26.17756017597814,137.5534042906472,3
GBPUSD,BUY,2026-04-09T19:00:00+00:00,US,4.999999999999893,1,50.3276661639301,58.07434730284192,68.71279467579518,26.634561363856083,0.0020616660720611567,19
XAUUSD,BUY,2026-04-10T14:00:00+00:00,OVERLAP_EU_US,5.0,1,62.152536996501915,57.62418959083726,56.609545971762486,12.39363389086601,19.651914866137677,14
AUDUSD,BUY,2026-04-09T19:00:00+00:00,US,-12.908550180372734,0,58.04544706830344,63.47642101351826,71.67165536210149,25.782930301328935,0.0014449621024868158,19
US500,BUY,2026-04-08T02:00:00+00:00,ASIA,-0.3092999999999938,0,77.21275241999595,76.59614246797273,74.18416996031404,26.087624437548623,32.888151326934775,2
USDCHF,SELL,2026-04-10T12:00:00+00:00,EUROPE,-3.9399411534431836,0,31.9363375197148,37.080232072643284,36.43700530137714,16.13840541838595,0.0009544225750362683,12
EURUSD,BUY,2026-04-10T17:00:00+00:00,US,-3.31999999999999,0,50.597610015660266,63.51484687510989,68.92515007217013,28.600963674349416,0.0012817941904932015,17
USDJPY,BUY,2026-04-13T09:00:00+00:00,EUROPE,0.13773242346454243,1,54.745256419078636,64.12133470547862,60.77257311013531,28.602138731564388,0.1407767415228365,9
USDJPY,BUY,2026-04-13T12:00:00+00:00,EUROPE,0.031294445775785336,1,69.65762834746792,68.06584301302638,65.6123763585977,28.08394132113623,0.13643822927320465,12
GBPUSD,BUY,2026-04-13T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,72.44925819285582,54.84126431233786,57.70692201230951,26.10835756243583,0.0015826083871289286,8
XAUUSD,SELL,2026-04-13T15:00:00+00:00,OVERLAP_EU_US,5.0,1,48.31131777558013,46.42922583882686,46.90240483115605,15.38506446019486,21.972428011485817,15
USDCAD,SELL,2026-04-13T09:00:00+00:00,EUROPE,3.6252900232017784,1,26.875935594160165,46.95631851635644,46.76675310011642,17.801145830283296,0.0009904627096025613,9
EURUSD,BUY,2026-04-13T14:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,64.95574721492603,55.69764031621622,53.808212221545,17.468595147306115,0.0013527837889656593,14
US100,BUY,2026-04-10T15:00:00+00:00,OVERLAP_EU_US,5.0,1,66.64981579658912,68.75867454694172,70.53370637616057,25.582286294566764,63.74866620578419,15
NZDUSD,BUY,2026-04-13T08:00:00+00:00,OVERLAP_ASIA_EU,5.000000000000004,1,69.91423637952258,54.42008923248923,57.93592941387197,14.710924127267893,0.000982761407031876,8
GBPUSD,BUY,2026-04-14T09:00:00+00:00,EUROPE,4.999999999999893,1,69.9170379675179,75.98727847632875,69.61896411092557,38.61649566232233,0.001365145270127706,9
AUDUSD,BUY,2026-04-13T18:00:00+00:00,US,5.000000000000004,1,74.58375091763206,65.37397284225906,56.68301812721585,15.885660902563044,0.0013774860985565542,18
US100,BUY,2026-04-13T21:00:00+00:00,US,5.0,1,81.38943371971438,74.29021859912285,70.27932045262739,31.51260323030513,77.75874636391224,21
AUDUSD,BUY,2026-04-14T14:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,76.68302578137877,75.42444991868463,66.03875892337983,26.036581063327844,0.0011289815348423642,14
EURUSD,BUY,2026-04-13T19:00:00+00:00,US,4.999999999999893,1,84.0354737190477,75.03044459700712,59.47066005889516,26.215811146917424,0.001568662706306192,19
GBPUSD,BUY,2026-04-14T13:00:00+00:00,OVERLAP_EU_US,-10.672541283316406,0,82.1308355936814,85.21275310736718,73.63583600733962,45.41912164112802,0.0015474587166836216,13
US100,BUY,2026-04-15T15:00:00+00:00,OVERLAP_EU_US,5.0,1,74.00990002389972,76.29285518583126,78.4688007116863,50.71004155539467,60.0037810033439,15
USDJPY,SELL,2026-04-16T03:00:00+00:00,ASIA,0.031502275711712206,1,26.667109100118644,32.58966856900154,41.32493704792154,31.321971173894006,0.16301664976383015,3
AUDUSD,BUY,2026-04-15T17:00:00+00:00,US,5.000000000000004,1,64.71238595138784,77.43430871896375,70.82889845386306,31.398053119281784,0.0010125334980734904,17
USDCAD,SELL,2026-04-17T02:00:00+00:00,ASIA,3.662708499681266,1,48.31489101024629,33.90904177182727,28.133711143111423,35.03480872660385,0.0007807881985486446,2
XAUUSD,BUY,2026-04-17T14:00:00+00:00,OVERLAP_EU_US,5.0,1,73.65707273785611,74.49254549569426,53.15802072736504,25.945417227855714,20.771292054384688,14
EURUSD,BUY,2026-04-17T13:00:00+00:00,OVERLAP_EU_US,-26.990564878458965,0,85.74897829438149,77.38550973318917,62.02059864958877,16.778005160176043,0.0010850595689423496,13
NZDUSD,BUY,2026-04-17T16:00:00+00:00,US,-10.484905025033298,0,53.60326050103847,58.353965850825176,62.52566339714826,28.709953875498066,0.0009701022807336725,16
USDJPY,SELL,2026-04-17T18:00:00+00:00,US,-10.895220084410523,0,42.60478577696335,33.05612032085036,30.90024954259086,34.548607257760196,0.24619980496299312,18
USDJPY,BUY,2026-04-20T00:00:00+00:00,ASIA,0.031439455683364224,1,77.02802591683248,59.00120988741405,53.01429613815819,29.862531646570147,0.2382843911488855,0
AUDUSD,BUY,2026-04-20T17:00:00+00:00,US,-0.2300000000000635,0,60.375171078547886,55.871041064999524,58.555396099005804,15.148682079417238,0.0013037322698359988,17
EURUSD,BUY,2026-04-20T17:00:00+00:00,US,-1.3999999999998458,0,62.71888104972819,58.60635218548281,55.77213927061329,14.101201407439735,0.0013346291721492484,17
USDJPY,BUY,2026-04-21T18:00:00+00:00,US,0.29492046559782287,1,51.45347394595334,60.05969837664537,58.96894163462571,13.84892196673246,0.1885225391735207,18
USDCAD,SELL,2026-04-20T17:00:00+00:00,US,-1.9822257981933147,0,25.142547515965322,24.35136895913266,27.569398781165432,25.373923936907616,0.001202938748274478,17
EURUSD,SELL,2026-04-21T21:00:00+00:00,US,4.999999999999893,1,48.965818042809836,40.33557996613404,36.184210904469346,25.56940531365815,0.001662554327531367,21
USDJPY,BUY,2026-04-21T20:00:00+00:00,US,0.031326750538791616,1,61.39910164240954,68.01077548833547,62.42754132406616,13.859957883436756,0.20549137306288162,20
XAUUSD,SELL,2026-04-23T09:00:00+00:00,EUROPE,6.1270000000004075,1,42.05510297352399,38.64241626581773,42.382301382193454,32.91588026520125,18.726021087358067,9
EURUSD,SELL,2026-04-23T11:00:00+00:00,EUROPE,5.0000000000001155,1,28.00490957968777,27.999772305842527,36.072062337289545,40.78851250742059,0.001060061845391418,11
GBPUSD,SELL,2026-04-21T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,34.16821471367023,39.825039999008624,46.57994712344333,10.12094221506424,0.0012371904843281405,8
XAUUSD,SELL,2026-04-23T19:00:00+00:00,US,5.3090000000001965,1,43.20573640035868,42.4400139090618,42.673022246163725,25.034550518917634,23.022988547200168,19
USDCAD,SELL,2026-04-22T14:00:00+00:00,OVERLAP_EU_US,-3.387751525948408,0,39.70902218870611,45.48608073352432,42.43997530468394,13.490159379768,0.001003738826961652,14
EURUSD,SELL,2026-04-23T19:00:00+00:00,US,-0.040000000000040004,0,45.905520167986566,39.526868231145116,38.87279486987561,38.18733443241266,0.0013810329467477346,19
AUDUSD,SELL,2026-04-23T21:00:00+00:00,US,-0.419999999999976,0,40.78347673570867,36.460689548621275,43.46557565864596,35.344275806495695,0.0013541577486977266,21
NZDUSD,SELL,2026-04-23T21:00:00+00:00,US,-0.6199999999999539,0,39.583515427258725,31.313009574287015,38.372707090370476,36.034230498496875,0.0011458077316247534,21
US100,BUY,2026-04-17T18:00:00+00:00,US,5.0,1,58.0215082980847,72.63507604022364,85.1330510601692,33.80375966785917,78.599670704799,18
USDCHF,BUY,2026-04-24T10:00:00+00:00,EUROPE,-3.518895583495012,0,55.15477123595508,58.88107056008573,63.54327463153824,27.128016240084634,0.000877420644265469,10
XAUUSD,SELL,2026-04-24T10:00:00+00:00,EUROPE,5.0,1,47.817750277059176,43.10002660629872,40.680824969366064,31.06214183404669,19.435565932528917,10
USDJPY,SELL,2026-04-27T07:00:00+00:00,OVERLAP_ASIA_EU,0.23237702858869355,1,42.48495922750622,40.6780071090899,45.637895211462094,25.510187780150687,0.14547510932095062,7
USDCAD,SELL,2026-04-27T06:00:00+00:00,ASIA,3.6728247695301675,1,44.312116909573334,38.37323646196978,43.17237748682558,17.20196491809553,0.0007798786157105753,6
GBPUSD,BUY,2026-04-24T17:00:00+00:00,US,4.999999999999893,1,69.38727838048631,69.7897587251152,54.89859319410046,25.779372654723808,0.0015512507913518097,17
XAUUSD,SELL,2026-04-27T15:00:00+00:00,OVERLAP_EU_US,7.742000000000189,1,29.661440281940052,36.71089341648953,45.56770827898344,12.031155159933768,15.323249330525623,15
XAUUSD,SELL,2026-04-27T18:00:00+00:00,US,5.0,1,45.475835080333184,41.46228470692584,39.74499108830613,14.17756798554486,15.32974773293183,18
NZDUSD,BUY,2026-04-27T09:00:00+00:00,EUROPE,-0.24000000000001798,0,81.10766592110912,70.58786875391215,55.9330043246065,17.821602308007165,0.0009227030007125088,9
US100,BUY,2026-04-24T20:00:00+00:00,US,-3.302599999999984,0,63.699181083044365,71.68421767313642,71.77819830208735,25.60585642193555,88.76855918425619,20
USDCHF,BUY,2026-04-27T20:00:00+00:00,US,6.324150666565485,1,61.51170369492232,56.1243550963534,56.45011103810535,13.63323451615446,0.0008404881185907786,20
AUDUSD,BUY,2026-04-28T00:00:00+00:00,ASIA,-6.73181143513668,0,61.77918493903134,66.24017618487981,62.11021716983639,28.128619113894192,0.0007360439966489641,0
USDCAD,SELL,2026-04-27T10:00:00+00:00,EUROPE,-10.646343270629387,0,12.119452834726607,16.823411076511846,35.35879902006331,25.960386443667648,0.001001816512476809,10
NZDUSD,SELL,2026-04-28T14:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,44.59917243941849,38.240079946371786,42.6677613512387,27.97683653699256,0.0009097405342980249,14
USDJPY,BUY,2026-04-28T12:00:00+00:00,EUROPE,0.03129753312841035,1,74.01575722765661,64.24145911394035,58.92878442740651,16.478515317308712,0.17137019841386283,12
USDCAD,BUY,2026-04-29T06:00:00+00:00,ASIA,3.647130221870687,1,62.583525302951855,64.41204162536167,57.20929089340069,29.885803275547627,0.0008803626098365941,6
US100,SELL,2026-04-28T15:00:00+00:00,OVERLAP_EU_US,-1.6056610537479719,0,34.51003936289891,31.448147511237018,46.24706239672268,28.274920798837293,90.15688477019381,15
EURUSD,SELL,2026-04-28T12:00:00+00:00,EUROPE,-1.5588328452880162,0,30.37822592631173,31.395483717100802,37.10140596105813,26.77417038007634,0.001035022220359974,12
AUDUSD,SELL,2026-04-29T16:00:00+00:00,US,-0.010000000000065512,0,34.849611491940124,32.842798151691895,38.568565041507576,29.23777523544979,0.001241530272896598,16
NZDUSD,SELL,2026-04-29T09:00:00+00:00,EUROPE,-0.8199999999999319,0,37.80905941166361,32.46432377757514,42.746084521375046,34.75788758505911,0.0008293339062383656,9
GBPUSD,SELL,2026-04-29T16:00:00+00:00,US,-2.809999999999979,0,44.827373660265465,41.782284115149565,43.65437798114548,27.207517724605584,0.0014644388619527878,16
USDCHF,SELL,2026-04-30T13:00:00+00:00,OVERLAP_EU_US,6.393462762785302,1,22.208419421795337,22.454235157684614,40.59924115178398,35.83771744765586,0.0012976370750456935,13
GBPUSD,BUY,2026-04-30T13:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,55.737068046590494,58.38501622867019,53.210272254666926,30.782132043262084,0.001801698682115964,13
USDJPY,SELL,2026-04-30T16:00:00+00:00,US,0.5364841130448871,1,34.17665540208268,20.956936444280878,25.986361829480572,50.97819084630015,0.5238809207523777,16
GBPUSD,BUY,2026-04-30T15:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,74.34860277649939,74.73158623180805,53.210272254666926,30.977644163560498,0.002218913659579585,15
USDCAD,SELL,2026-04-30T18:00:00+00:00,US,3.6870981063063337,1,29.553405649671156,26.93086723145737,33.437738062929846,26.687644911573663,0.0013437495321837714,18
US100,BUY,2026-04-29T20:00:00+00:00,US,5.0,1,60.93973419241962,58.298007201124776,56.499537678956756,14.256637561896905,82.7515459849911,20
AUDUSD,BUY,2026-05-01T13:00:00+00:00,OVERLAP_EU_US,-0.6399999999999739,0,58.923430095397876,64.25107256293643,60.8544151632204,29.239819814647355,0.0010156189653125099,13
USDCHF,SELL,2026-04-30T15:00:00+00:00,OVERLAP_EU_US,-1.2387617490805407,0,32.189708331590275,20.171577998167333,40.59924115178398,39.29462504187816,0.0015183707432791958,15
XAUUSD,SELL,2026-05-04T10:00:00+00:00,EUROPE,13.097000000000664,1,36.12265877558869,36.05955108997246,42.26507005778305,16.387622895520007,17.14842967756742,10
NZDUSD,BUY,2026-05-04T01:00:00+00:00,ASIA,-1.2999999999999678,0,50.81254935375408,55.34650146974991,56.96108524540491,26.724024087809077,0.000851217867384361,1
XAUUSD,SELL,2026-05-04T16:00:00+00:00,US,10.9350000000004,1,27.350291237526076,23.421176841662707,33.78624311250874,25.396431818334687,22.72859549480195,16
AUDUSD,SELL,2026-05-04T17:00:00+00:00,US,4.999999999999893,1,29.65515253729476,28.268618317911717,44.98410733144648,27.723442913863895,0.0012798005051280132,17
EURUSD,SELL,2026-05-04T12:00:00+00:00,EUROPE,-0.08000000000008001,0,32.257525877691435,31.891199894976072,42.40354948514827,17.151051687233434,0.0013653398987030446,12
AUDUSD,SELL,2026-05-05T07:00:00+00:00,OVERLAP_ASIA_EU,-11.424044746784045,0,37.030327203018274,30.069915739146996,41.41058844648592,35.95133941341564,0.0010844852524420196,7
GBPUSD,SELL,2026-05-04T18:00:00+00:00,US,-0.6699999999999484,0,44.00998524890697,37.44635010004519,45.03445742094113,25.830929598876693,0.0019405004902398738,18
US100,BUY,2026-05-01T14:00:00+00:00,OVERLAP_EU_US,5.0,1,83.02907166492916,75.16423508250618,59.594408856467645,13.057358295140066,84.10123753769456,14
US100,BUY,2026-05-06T00:00:00+00:00,ASIA,5.0,1,74.59563363066722,83.75297828445244,76.11558003874539,34.65225460263253,78.54767440598192,0
USDCHF,SELL,2026-05-05T19:00:00+00:00,US,6.429545045392595,1,48.639873746942655,45.747482632990014,43.128152799313824,15.68815096900721,0.0008883560716599928,19
AUDUSD,BUY,2026-05-06T01:00:00+00:00,ASIA,5.000000000000004,1,85.57222424433759,74.74597605966052,57.737925905173704,26.585625307298905,0.0011202080876890807,1
NZDUSD,BUY,2026-05-06T03:00:00+00:00,ASIA,5.000000000000004,1,78.6514565459671,75.18657615628727,55.157103220602785,25.445592177022704,0.0009979751899194674,3
US500,BUY,2026-04-13T17:00:00+00:00,US,5.0,1,77.00207769846608,67.0000803576487,62.081108463678156,25.113103031394953,18.172835358299405,17
US100,BUY,2026-05-06T11:00:00+00:00,EUROPE,5.000000000000036,1,82.1834511556226,82.71352786309131,73.36894518857692,39.20599800277951,79.40800880502596,11
GBPUSD,BUY,2026-05-06T11:00:00+00:00,EUROPE,-7.251716475720427,0,73.28805275052771,77.92855534925813,59.99871112667411,30.732105858473695,0.0017056464709029064,11
USDJPY,SELL,2026-05-07T01:00:00+00:00,ASIA,0.6721505617257612,1,48.35294146374639,44.65396668089864,41.31232137453974,47.679186295042605,0.28030147089457047,1
USDCHF,SELL,2026-05-06T11:00:00+00:00,EUROPE,-2.075202161588205,0,30.79389723276312,24.323288906851307,36.36751622116228,26.10714960012939,0.0012399459897871911,11
USDCAD,BUY,2026-05-07T05:00:00+00:00,ASIA,3.661627985051865,1,50.503870824514415,59.94021494747413,58.84242011026543,26.411416209954588,0.000920945639300528,5
NZDUSD,BUY,2026-05-07T03:00:00+00:00,ASIA,-2.3699999999999832,0,58.283506030639,62.37448877820163,63.244831963169396,36.12050254343845,0.0009553636516475463,3
EURUSD,BUY,2026-05-06T11:00:00+00:00,EUROPE,-12.719888646516964,0,79.9949556142253,84.65301210539417,59.518196376993544,36.91668897527871,0.0014711284619961635,11
XAUUSD,BUY,2026-05-08T02:00:00+00:00,ASIA,5.0,1,60.55603652901293,55.469231447385475,61.6347812271787,26.304087730788375,21.741797716480185,2
GBPUSD,SELL,2026-05-07T21:00:00+00:00,US,-14.200556646025706,0,26.848451637444416,29.352226267350552,46.742476994923045,28.044613674098258,0.001674639951427596,21
USDCAD,BUY,2026-05-08T01:00:00+00:00,ASIA,3.6550613887440053,1,58.111884039501355,65.5002626184304,64.42837272091845,29.722650365553733,0.0010562713149904197,1
XAUUSD,BUY,2026-05-08T13:00:00+00:00,OVERLAP_EU_US,23.77100000000064,1,55.352503115470526,54.65920892891545,62.66852867319485,17.449183101704484,21.01139612745145,13
US100,BUY,2026-05-06T20:00:00+00:00,US,5.0,1,68.56310354847402,77.0431686880091,80.43342970288789,37.174469785546485,90.80608819910287,20
EURUSD,BUY,2026-05-08T12:00:00+00:00,EUROPE,-0.8300000000001084,0,65.40364837296227,61.7510891041738,60.05287262517994,26.409226161253635,0.0010861696970476508,12
USDCHF,SELL,2026-05-08T15:00:00+00:00,OVERLAP_EU_US,-2.591970025534782,0,40.865531199752624,35.685955807891624,38.93400626362538,26.36184906529238,0.0009482182258072404,15
USDJPY,BUY,2026-05-11T08:00:00+00:00,OVERLAP_ASIA_EU,0.0318226080536367,1,57.73368792722271,63.097326579579175,53.784211210164436,16.993715533923112,0.14560428198687794,8
USDJPY,BUY,2026-05-11T10:00:00+00:00,EUROPE,0.03181795041487714,1,58.588424430339735,63.242055795824065,53.784211210164436,14.875899330578864,0.14424042681521687,10
USDJPY,BUY,2026-05-11T12:00:00+00:00,EUROPE,0.03182281059060242,1,54.50341093279977,61.38911218719622,53.76179659787681,12.952135277990118,0.13524812312128312,12
GBPUSD,BUY,2026-05-08T12:00:00+00:00,EUROPE,-6.70000000000015,0,65.9256511404722,61.45740825822938,58.10825513721777,27.086914069129378,0.001522345705569776,12
AUDUSD,BUY,2026-05-11T08:00:00+00:00,OVERLAP_ASIA_EU,-2.8000000000000247,0,60.202760663106524,55.34213979909113,56.32654069710141,17.694996708901705,0.0009448408909121244,8
NZDUSD,BUY,2026-05-11T16:00:00+00:00,US,-1.8400000000000638,0,72.11671889901523,63.71041883302983,60.19879776001171,15.7187524299433,0.000828208187122546,16
GBPUSD,SELL,2026-05-12T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,9.848894438216153,22.35832947548636,36.9731318855884,25.73808001862026,0.001619029351576383,8
US100,BUY,2026-05-08T16:00:00+00:00,US,-3.398000000000029,0,79.58691405821016,81.93276683514956,81.74110636047892,34.47474531383271,84.62024322776776,16
AUDUSD,SELL,2026-05-12T08:00:00+00:00,OVERLAP_ASIA_EU,-3.3278542231456316,0,34.72134884311774,34.52987317354922,45.330861048998734,27.3795833581919,0.0009377548654641916,8
US100,SELL,2026-05-12T16:00:00+00:00,US,-7.347907547943214,0,27.670185301327972,24.42633559815964,45.001832039446434,38.33051529688839,104.64372953526707,16
USDCHF,BUY,2026-05-12T16:00:00+00:00,US,-0.3136933629143649,0,57.11922630632002,65.10372632787492,59.813821002872835,25.006138334743934,0.0008717395329759834,16
